shot_id,campaign,current_range,divertor_config,plasma_shape,preshot_description,postshot_description,timestamp,heating,pellets,rmp_coil
30260,M9,400 kA,Conventional,Lower Single Null,"
reload 30040 scenario 8 (400 KA) - IELM = 1.0 kA - convert from density feedback to flowref around 200 ms 
","
good beams - H-mode from 260 ms - back transition around 600ms - all ELM coils fired
",2013-09-17 13:28:00,"2 Beams,SS Beam,SW Beam",False,True
30261,M9,400 kA,Conventional,Lower Single Null,"
repeat ramping IP from a set point of 0.4 at 350 ms to 0.5 at 600 ms - bring IELM start to start at 320m s
","
good beams - good shot - all ELM coils fired - good early pump out - ELM mitigation survives through current ramp
",2013-09-17 13:46:00,"2 Beams,SS Beam,SW Beam",False,True
30262,M9,400 kA,Conventional,Lower Single Null,"
repeat - bring refuelling waveform 50 ms earlier - increase IELM to 1.2 kA 
","
good beams - large pump out from coils - causes back transition at 320 ms - goes back into H-mode at 420 ms 
",2013-09-17 14:02:00,"2 Beams,SS Beam,SW Beam",False,True
30263,M9,400 kA,Conventional,Lower Single Null,"
repeat with a slower current ramp on the coils so coils reach flat top by 380ms 
","
slower IELM ramp produces a slower pump out - still a back transition at 400 ms 
",2013-09-17 14:18:00,"2 Beams,SS Beam,SW Beam",False,True
30264,M9,1000 kA,Conventional,Connected Double Null,"
reload 29139 scenario 5 900 KA with SS at 50 ms SW 185 request  - correct zref - add HFS puff at 2 bar 
","
good beams - good shot H-mode 280 ms 
",2013-09-17 14:37:00,"2 Beams,SS Beam,SW Beam",False,False
30265,M9,700 kA,Conventional,Lower Single Null,"
reload 30093 -reduce TF to 0.55 T 
","
1 break down at start of SS - Hmode from 235 ms -ELM freq slightly too high
- maybe should repeat with reduced gas refuelling waveform
",2013-09-17 14:52:00,"2 Beams,SS Beam,SW Beam",False,False
30266,M9,400 kA,Conventional,,"
reload 30263 Scenario 8 ss at 150 ms sw at 177 ms - slow IELM ramp so reaches flat top at 440 ms  
","
3 breakdowns on SW -ELM coil PSU A did not fire 
",2013-09-17 15:07:00,"2 Beams,SS Beam,SW Beam",False,
30267,M9,700 kA,Conventional,,"
Restore rtefit shot 28810. Enable I/B gas at  1.8bar.
","
Shot terminated early. Thinking time required.
",2013-09-17 15:27:00,Ohmic,False,
30269,M9,700 kA,Conventional,Lower Single Null,"
repeat after rebooting PCS 
","
good beams - good plasma - but ELM freq is no lower than in the parent 
",2013-09-17 16:05:00,"2 Beams,SS Beam,SW Beam",False,False
30270,M9,400 kA,Conventional,Lower Single Null,"
repeat 30266 to get all ELM coils 
","
good beam - all 4 ELM coils fired - good mitigation observed - interesting to know what a constant IP would give - also could you get a higher IELM 
",2013-09-17 16:20:00,"2 Beams,SS Beam,SW Beam",False,True
30271,M9,400 kA,Conventional,Lower Single Null,"
remove IP ramp i.e. keep at a constant 400 kA - to find out how IP ramp is effecting the ELM frequency - and increase max IELM to 1.4 kA - flat top at 466ms - ie.e. extend the slow ramp to get max coil current 
","
get a slow pump out but eventually it goes back to L-mode/dithering
",2013-09-17 16:36:00,"2 Beams,SS Beam,SW Beam",False,True
30272,M9,700 kA,Conventional,Lower Single Null,"
reload LSND 600 kA 30265 - add ELM coils with 1 kA from 350ms and ramp down Ip from 600 kA at 400 ms to 400 kA at 0.6 s  
","
Good beam - interesting shot - all ELm coils fired - little effect on ELMs seen though - probably needs a higher IELM 
",2013-09-17 16:51:00,"2 Beams,SS Beam,SW Beam",False,True
30275,M9,700 kA,Conventional,Connected Double Null,"
Restore from athorn scen6_small_rad
Set Z ref = -0.02
Add cHFS waveform and enable
Modified outer radius to maintain constant radius at 1.38m
Adjusted BV, Vloop to match required
Remove from density f/b
cHFS 200mbar
South 50ms
","
Good shot.
H mode from 140 ms, ELMing until end of H mode at 400ms
Outer radius constant at 1.39m, but still slightly too large
Change of ELM character at 310ms due to inner gap decreasing - need to add more IDIV from 300 ms onwards to pull away from centre column
",2013-09-18 08:55:00,SS Beam,False,False
30276,M9,400 kA,Conventional,Lower Single Null,"
Restore 30270
Zero RMP current.
South 150ms SW 177ms set.
","
Good shot, good beams
ELM frequency lower than in coils on shot
H mode from 240ms to 630ms.
ELM frequency higher towards end of shot.
",2013-09-18 09:12:00,"2 Beams,SS Beam,SW Beam",False,False
30277,M9,400 kA,Conventional,,"
Restore 30271
Move in outer radius by 2cm
I(ELM) = 1.4kA in B/C, slow ramp up
MWIR integration 192 us.
","
Some increase in ELM frequency compared to 29783 (nearest coils off)
Splitting seen on divertor
",2013-09-18 09:27:00,"2 Beams,SS Beam,SW Beam",False,
30278,M9,400 kA,Conventional,Lower Single Null,"
Swap to other phase of coils
ELM coils BC to AD
MWIR integration 425 us
","
Back transition at 470ms which did not happen in the other phase.
ELM frequency similar to BC phase.
",2013-09-18 09:44:00,"2 Beams,SS Beam,SW Beam",False,True
30279,M9,400 kA,Conventional,Lower Single Null,"
Add rotating waveforms from 30095
Start BC and rotate to AD.
Slow ramp from 0.5kA to 1.4kA from 310ms to 415ms
","
Back transition during rotating phase, as AD is ramped up - perhaps too high RMP current
All coils fired
Splitting seen before back transition, but disappears afterwards.

",2013-09-18 09:59:00,"2 Beams,SS Beam,SW Beam",False,True
30280,M9,400 kA,Conventional,,"
Repeat last with I(RMP) = 1.3kA to try to avoid back transition.
","
Disrupts early at 550ms - possibly due to late beam at start
No back transition as in previous shot.
Splitting from 340ms onwards, maintained during rotation, but changes character.
",2013-09-18 10:14:00,"2 Beams,SS Beam,SW Beam",False,
30281,M9,400 kA,Conventional,,"
Repeat last to try and get a full rotation
Decrease I(RMP) to 1.25kA to prevent locking/disruption if beam late
","
Good shot - no disruption
Back transition at 560ms
Useful data taken as AD ramps up from 480ms onwards.


",2013-09-18 10:30:00,"2 Beams,SS Beam,SW Beam",False,
30282,M9,400 kA,Conventional,Lower Single Null,"
Repeat for a full rotation
Swap to rotate AD to BC
","
Good shot.
Beam breakdown at 300ms
Good splitting data collected during the rotating phase
All ELM coils fired
",2013-09-18 10:47:00,"2 Beams,SS Beam,SW Beam",False,True
30283,M9,1000 kA,Conventional,Connected Double Null,"
Zref to -0.7cm after 0.260s (was -0.5) i/b Helios at 1.8Bar, 994+20
","
Good beam
ELM free and touching the centre column
NTM present - suggests that the radius does not affect the NTM
",2013-09-18 11:07:00,"2 Beams,SS Beam,SW Beam",False,False
30284,M9,1000 kA,Conventional,Connected Double Null,"
Repeat last shot increasing outer radius to pull plasma off the centre column.
Adjust drref out by 4 cm.
Change SW to 270ms start to delay NTM
","
Radius now OK - match to 1.4m as required and plasma off centre column
Shot ends at 320ms shortly after entry in to H mode at 270ms
Strong interaction with top of machine just before disruption - appears to be slightly high.
",2013-09-18 11:23:00,"2 Beams,SS Beam,SW Beam",False,False
30285,M9,1000 kA,Conventional,Connected Double Null,"
Move Z ref down by 0.4cm to try to find ELMs
SW time to 200 ms start.
","
Good shot - disrupts at 350ms when flux runs out
ELMs present when H mode entered at 270ms - z ref good match to scen 5 ELMy (29182)
No NTM present either - successful shot
",2013-09-18 11:44:00,"2 Beams,SS Beam,SW Beam",False,False
30286,M9,1000 kA,Conventional,,"
Raise i/b gas fill to 1909 mbar to try and generate ELMs
Z ref lowered by an extra millimetre.
","
No H mode - disrupts at 280ms
South 20 ms late
No FIG data.
",2013-09-18 12:02:00,"2 Beams,SS Beam,SW Beam",False,
30287,M9,1000 kA,Conventional,,"
revert to 1.8Bar. NBI from SW from 0.220s
","
still no good.
",2013-09-18 12:22:00,"2 Beams,SS Beam,SW Beam",False,
30288,M9,1000 kA,Conventional,,"
Restore from prepared setup
Zref includes preprogramed series of kicks from 0.230s. 
CHFS gas at 270mBar. 
NBI: S 50 ms, SW 225 on (202 ms set)
","
Several breakdowns on SW - no NTM as a result.
",2013-09-18 12:44:00,"2 Beams,SS Beam,SW Beam",False,
30289,M9,1000 kA,Conventional,Connected Double Null,"
Repeat previous for both beams
cHFS 269 mbar
","
Good beams
NTM present in the shot.
H mode from 220ms until end of shot - vertical kicks can be seen on density trace via back transitions.
",2013-09-18 12:59:00,"2 Beams,SS Beam,SW Beam",False,False
30290,M9,1000 kA,Conventional,Connected Double Null,"
Change the kicks:
Reload waveform from TOG into ZREF: Kicks 5ms with 15ms of H mode between
cHFS 269 mbar
","
Shot terminates early at 300ms
Could be that the kick is too far, which leads to oscillation on the vertical position
H mode briefly from 220 to 250ms, then back transition to L mode.
",2013-09-18 13:14:00,"2 Beams,SS Beam,SW Beam",False,False
30291,M9,1000 kA,Conventional,,"
Repeat with no kicks in ZREF for a reference
cHFS 265 mbar
","
Good shot.
H mode from 220 ms to 350ms
SW slightly late by one breakdown
",2013-09-18 13:30:00,"2 Beams,SS Beam,SW Beam",False,
30298,M9,1000 kA,Conventional,Connected Double Null,"
Restore 30291
Add Z kicks from file to give 3ms L modes with 9.6ms H mode between.
cHFS 269 mbar
S 50ms start SW 250 ms (set 227ms)
","
Two break downs on SW
Kicking gives back transitions.
H mode starts at 220ms, until 400ms.
",2013-09-18 14:44:00,"2 Beams,SS Beam,SW Beam",False,False
30299,M9,1000 kA,Conventional,Connected Double Null,"
Change the kicking waveform: increase H mode phase to 20 ms
cHFS 269 mbar fill
","
Good beams.
H mode from 220ms to 350ms which is the end of the shot
Kicks visible as back transitions
",2013-09-18 15:06:00,"2 Beams,SS Beam,SW Beam",False,False
30300,M9,400 kA,Conventional,,"
Restore 30287
Move beam time earlier to get shot into H mode
i/b gas 1800 994 200ms.
South 190ms, SW 227 ms (set 204 ms)
","

",2013-09-18 15:22:00,Ohmic,False,
30301,M9,1000 kA,Conventional,Connected Double Null,"
Try again after reloading correct shot...
","
Better. Shot enters H mode at 270 ms after Z decreased.
ELMing during the H mode phase, but several back transitions during H mode phase
More frequent ELMs than in 30284 (today's previous best shot).

",2013-09-18 15:40:00,"2 Beams,SS Beam,SW Beam",False,False
30302,M9,1000 kA,Conventional,,"
Repeat last increasing i/b gas to 1.9 mbar to raise density

","
Shot enters H mode at 270ms, but SW has several breakdowns
Terminates at 320ms.
",2013-09-18 15:56:00,"2 Beams,SS Beam,SW Beam",False,
30303,M9,1000 kA,Conventional,,"
Repeat to get SW. Final shot for T&C programme.
","
South later, shot terminates before H mode phase.
",2013-09-18 16:11:00,"2 Beams,SS Beam,SW Beam",False,
30304,M9,1000 kA,Conventional,Connected Double Null,"
Restore 30299
Adjust Z kick to 14ms H mode, move first kick from 240 to 235ms.
South 50ms SW: 250ms (set 227 ms)
cHFS: 269 mbar
","
H mode from 220ms. Kicks cause back transitions followed by re-entry into H mode as desired.
SW late - 2 breakdowns, starts 275ms rather than 250ms desired.
NTM generated and suppressed by kicking - NTM returns when kicking stops

",2013-09-18 16:28:00,"2 Beams,SS Beam,SW Beam",False,False
30305,M9,1000 kA,Conventional,Connected Double Null,"
Return to kicks at 3ms duration, 10ms space from 230ms.
Move SW to 220ms start (set 197ms) to prevent locking as in previous attempt at this kicking
cHFS: 269 mbar fill
","
Good long shot - terminates at 420ms.
Good beams.
Kicking effective in H mode. H mode from 240ms to end of shot. 
Slightly later into H mode as Z ref dropped over a longer period compared to 30304.
",2013-09-18 16:43:00,"2 Beams,SS Beam,SW Beam",False,False
30306,M9,1000 kA,Conventional,Connected Double Null,"
Repeat last shot with original Z ref and kicks from 230ms , 3ms width, 9ms space.
SW at 220ms.
cHFS: 265 mbar
","
Good shot, good beams.
H mode entry at 220ms.
Kicking effective.
",2013-09-18 16:59:00,"2 Beams,SS Beam,SW Beam",False,False
30310,M9,700 kA,Conventional,,"
reload 30275 - 1 beam scenario 6 - 200 mbar CHFS - SS at 50 ms - TS in burst mode - RP at 1.49 m 
","
Good shot - good beam - overdense relative to the reference - ELM type look type III 
",2013-09-19 09:12:00,SS Beam,False,
30311,M9,700 kA,Conventional,Connected Double Null,"
Repeat to get type I ELMs - change BES radial location 
","
Good shot - type I ELMs later in H-mode period 
",2013-09-19 09:29:00,SS Beam,False,False
30312,M9,700 kA,Conventional,Connected Double Null,"
Repeat with a different BES radius - with RP reciprocation 
","
good shot with good beams 
",2013-09-19 09:47:00,SS Beam,False,False
30313,M9,700 kA,Conventional,,"
Add SW from 200 ms
","
no ss beam 
",2013-09-19 10:03:00,SW Beam,False,
30314,M9,700 kA,Conventional,,"
repeat 
cHFS 200 mbar
","
plasma goes into a controlled ramp down at 220 ms - something large hits probe at 215 ms - probably causes the shut down problem 
",2013-09-19 10:20:00,"2 Beams,SS Beam,SW Beam",False,
30316,M9,700 kA,Conventional,Connected Double Null,"
repeat 
","
Good shot
",2013-09-19 10:41:00,SS Beam,False,True
30317,M9,400 kA,Conventional,Connected Double Null,"
reload 29138 - add eceleste ECELESTE nozzle at 750 - add SS beam from 
","
good shot with good data collected - no signal in DBS because too low in density 
",2013-09-19 11:02:00,SS Beam,False,False
30318,M9,400 kA,Conventional,Connected Double Null,"
increase density  to try to get DBS data - increase RP dwell time in the plasma 
run shot without a glow -
","
good shot - density 20 % higher but - DBS data noisy 
",2013-09-19 11:29:00,SS Beam,False,False
30319,M9,400 kA,Conventional,Connected Double Null,"
repeat the lower density shot at 0.52 T - remove ECELESTE 
","
good shot - but DBS data bad again 
",2013-09-19 11:46:00,SS Beam,False,False
30320,M9,400 kA,Conventional,,"
Scenario 6 based on 28980 but modified to try to reproduce 27551
","
H mode from 140 to 240ms with ELMs
Coils on period gives back transitions
Under dense compared to reference and outer radius is larger 
All ELM coils fired
Slightly too high in zref 
",2013-09-19 12:02:00,"2 Beams,SS Beam,SW Beam",False,
30321,M9,400 kA,Conventional,,"
reduce zref to -0.5 (was 0) reduce IELM to 1.3 KA (was 1.4) CHFS at 230 mbar
","
good beams - large pump out at 270 ms - glitch on ELm coil C at 260 ms - back transition seems to be caused by a tearing mode 
",2013-09-19 12:16:00,"2 Beams,SS Beam,SW Beam",False,
30322,M9,400 kA,Conventional,Lower Single Null,"
reload scenario 8 LSND ss at 150 ms SW at 177 ms 
","
good beams - good data
",2013-09-19 12:34:00,"2 Beams,SS Beam,SW Beam",False,False
30323,M9,400 kA,Conventional,Lower Single Null,"
repeat with SS only 
","
good beam - good plasma 
",2013-09-19 12:54:00,SS Beam,False,False
30324,M9,700 kA,Conventional,,"
Restore shot 30314. Fill cHFS plenum at 200mbar.
","
Shot terminated at 0.3s. No SS beam, required for BES.
",2013-09-19 13:09:00,SW Beam,False,
30325,M9,700 kA,Conventional,Connected Double Null,"
Repeat.
","
Good shot and NBI.
",2013-09-19 13:26:00,"2 Beams,SS Beam,SW Beam",False,False
30335,M9,400 kA,Conventional,,"
Copy Vloop from 30317. Do the same for gas.
","
Small plasma from the beginning, disrupted during compression.  I thought the restored Bv in PCS from 10639 seemed very high. 
",2013-09-19 15:21:00,SS Beam,False,
30336,M9,400 kA,Conventional,Connected Double Null,"
Drop Bv factor 2.
","
Looks OK
",2013-09-19 15:41:00,SS Beam,False,False
30337,M9,700 kA,Conventional,Connected Double Null,"
Restore rtefit test shot 28810.  Set I/B gas to 2bar.
","
Good shot with encouraging data.
",2013-09-19 16:10:00,Ohmic,False,False
30338,M9,700 kA,Conventional,Connected Double Null,"
Repeat, with RTEFITEN starting at 150ms.
","
Good shot.
",2013-09-19 16:30:00,Ohmic,False,False
30339,M9,700 kA,Conventional,Connected Double Null,"
reload 30316 - add SW @1.5 MW SS @ 1mW both from 140 ms 
","
good shot - good beams all ELM coils fired 
",2013-09-19 16:49:00,"2 Beams,SS Beam,SW Beam",False,True
30342,M9,400 kA,Conventional,Connected Double Null,"
Repeat 30318 - aim to get DBS and RP data
Increase FlowRef from 6 to 7.
Deselect E-Cel and zero waveform.
","
Good repeat. Good DBS and RP data.
",2013-09-20 09:06:00,Ohmic,False,False
30343,M9,700 kA,Conventional,,"
Restore 28180: Change FA and AFPS settings. 
S-NBI: 2MS, 100ms 
","
Investigation shot with 1 beam. 
Over dense. Z-ref needs correcting.
",2013-09-20 09:32:00,SS Beam,False,
30345,M9,400 kA,Conventional,,"
repeat
","

",2013-09-20 09:54:00,SS Beam,False,
30348,M9,700 kA,Conventional,Lower Single Null,"
repeat after a datak reset
","
shot terminates early - IRE observed at 70ms - plasma under dense in the first 100ms  
",2013-09-20 10:19:00,SS Beam,False,False
30349,M9,700 kA,Conventional,,"
repeat and hope IRE goes away. Move SW to 250ms. 
","
Still has a problem with IRE
",2013-09-20 10:41:00,"2 Beams,SS Beam,SW Beam",False,
30350,M9,400 kA,Conventional,,"
Retry 30344 one beam shot - try to get TS data.
","

",2013-09-20 10:57:00,Ohmic,False,
30351,M9,400 kA,Conventional,Lower Single Null,"
repeat 
","
good shot, TS data obtained 
one breadkown on beam
",2013-09-20 11:13:00,SS Beam,False,False
30352,M9,700 kA,Conventional,,"
Restore 30343: 
Set Zref=-0.5, Reduce DRref by -1cm. 
One beam only: S-start=150ms
","
Beams should have been selected for 100ms.
",2013-09-20 11:30:00,SS Beam,False,
30353,M9,700 kA,Conventional,Connected Double Null,"
Repeat: Change Zref=-1, S-start=100ms. 
E-Cel: Rref=850mm. Pulse 200-260ms
","
I-Phase seen! Unfortunately doesn't survive introduction of He.
Plasma hits nozzle after 300ms.
",2013-09-20 11:58:00,SS Beam,False,False
30354,M9,700 kA,Conventional,,"
Increase FlowRef by 15%
Increase DRref+1cm
Delay He puff 30ms
","
I-Phase seen.
",2013-09-20 12:21:00,SS Beam,False,
30355,M9,700 kA,Conventional,Lower Single Null,"
Reduce FlowRef by ~8%
Increase DRref+1cm
","
good shot 
",2013-09-20 12:44:00,SS Beam,False,False
